checkpoint_file,epoch,val_mse,val_psnr,val_ssim,g_loss,d_loss,adv_weight
checkpoint_epoch_186.pt,185,0.00013885025475584997,40.46476886133976,0.9109369672625759,0.00013293981807402464,0.10836743538355613,5e-05
checkpoint_epoch_187.pt,186,0.0001362502175906115,40.54679469789797,0.9117656673167222,0.0001325994698705847,0.10962496881661393,5e-05
checkpoint_epoch_188.pt,187,0.00013242524818224,40.67103514432753,0.9141206555087211,0.000132243713456537,0.10372306314618598,5e-05
checkpoint_epoch_189.pt,188,0.0001407339116668029,40.406114965165976,0.9108386257662433,0.00013403995953799924,0.0981512065525814,5e-05
checkpoint_epoch_190.pt,189,0.00014013203093725661,40.424503137885466,0.9088147161474318,0.0001369910221527312,0.10188928946451756,5e-05
checkpoint_epoch_191.pt,190,0.00014000720464550995,40.42828266742661,0.9087438896179678,0.00013700846926285155,0.10027098324934998,5e-05
checkpoint_epoch_192.pt,191,0.00014054112403834684,40.41179001041243,0.9092805678286014,0.00013745613110349868,0.10343022001364306,5e-05
checkpoint_epoch_193.pt,192,0.00014125746080088429,40.389684780357165,0.909342097227199,0.00013844333838351956,0.1005376756458539,5e-05
checkpoint_epoch_194.pt,193,0.00014200354825737746,40.366612695002964,0.9086195255599167,0.0001389003223572511,0.1026905289613078,5e-05
checkpoint_epoch_195.pt,194,0.00014163217062131774,40.378078656069604,0.908648753016877,0.00013909905742305213,0.10566740110516548,5e-05
checkpoint_epoch_196.pt,195,0.00014220568405299384,40.36038533452339,0.9082772410610762,0.00013912515716395975,0.10734115855041641,5e-05
checkpoint_epoch_197.pt,196,0.0001428696693697847,40.33999166912396,0.9077225537205468,0.00013996733599467697,0.10664503104283136,5e-05
checkpoint_epoch_198.pt,197,0.00014308996174859734,40.33320523780175,0.9075437602334676,0.0001408288350541274,0.10548674119761707,5e-05
checkpoint_epoch_199.pt,198,0.00014311256353712471,40.332507050719386,0.9078678590432799,0.00014197952868069748,0.097862368090404,5e-05
checkpoint_epoch_200.pt,199,0.00014220042718014614,40.360498985447705,0.9084593862879174,0.00014233410090817275,0.09014170756354728,5e-05
latest.pt,199,0.00014220042718014614,40.360498985447705,0.9084593862879174,0.00014233410090817275,0.09014170756354728,5e-05
